CustomerID,FirstName,LastName,Gender,BirthDate,JoinDate,PurchaseDate,ItemPurchased,QuantityPurchased,PurchaseAmount,Frequency,ReviewGiven
101,Customer101,Last101,Male,2009-04-04,2020-03-24,2021-06-20,Item_24,4,187.68834490689733,Daily,5
101,Customer101,Last101,Male,2009-04-04,2020-03-24,2020-10-22,Item_5,4,160.7473790480891,Daily,1
101,Customer101,Last101,Male,2009-04-04,2020-03-24,2020-03-18,Item_49,3,78.95941165073847,Monthly,3
101,Customer101,Last101,Male,2009-04-04,2020-03-24,2020-05-13,Item_9,1,40.26776391760626,Monthly,1
101,Customer101,Last101,Male,2009-04-04,2020-03-24,2021-11-24,Item_37,1,101.07734362619183,Monthly,2
101,Customer101,Last101,Male,2009-04-04,2020-03-24,2021-11-12,Item_8,3,152.15646213600954,Monthly,3
101,Customer101,Last101,Male,2009-04-04,2020-03-24,2021-06-12,Item_39,4,69.34632935824757,Monthly,5
101,Customer101,Last101,Male,2009-04-04,2020-03-24,2020-03-25,Item_21,3,181.68549042589106,Monthly,3
102,Customer102,Last102,Female,2013-09-29,2021-08-28,2020-10-04,Item_11,1,62.02034842768024,Monthly,1
102,Customer102,Last102,Female,2013-09-29,2021-08-28,2021-03-28,Item_45,1,154.14851412109093,Weekly,5
103,Customer103,Last103,Female,1996-01-31,2020-03-29,2020-08-09,Item_38,1,49.96642018458503,Monthly,5
103,Customer103,Last103,Female,1996-01-31,2020-03-29,2021-05-30,Item_20,1,80.96683977729364,Monthly,2
103,Customer103,Last103,Female,1996-01-31,2020-03-29,2020-08-06,Item_27,2,21.883023110500005,Daily,2
104,Customer104,Last104,Female,1996-07-05,2020-12-06,2021-02-11,Item_28,1,198.50533010472776,Daily,4
104,Customer104,Last104,Female,1996-07-05,2020-12-06,2021-05-14,Item_22,1,121.69803051097352,Daily,1
104,Customer104,Last104,Female,1996-07-05,2020-12-06,2020-12-28,Item_19,3,81.37772785752803,Monthly,2
104,Customer104,Last104,Female,1996-07-05,2020-12-06,2021-09-13,Item_10,1,121.54172446321869,Daily,3
104,Customer104,Last104,Female,1996-07-05,2020-12-06,2021-08-13,Item_7,3,12.546499022111465,Daily,2
104,Customer104,Last104,Female,1996-07-05,2020-12-06,2021-02-14,Item_45,4,197.91538808653303,Daily,1
105,Customer105,Last105,Female,2007-04-07,2020-02-06,2020-02-09,Item_7,2,147.070192792459,Monthly,5
105,Customer105,Last105,Female,2007-04-07,2020-02-06,2020-04-03,Item_11,2,122.9152426067372,Daily,4
105,Customer105,Last105,Female,2007-04-07,2020-02-06,2020-10-27,Item_50,1,16.758464736754185,Daily,3
105,Customer105,Last105,Female,2007-04-07,2020-02-06,2020-07-15,Item_28,2,140.69798087718388,Daily,2
105,Customer105,Last105,Female,2007-04-07,2020-02-06,2021-09-13,Item_23,3,111.20841848469544,Weekly,4
106,Customer106,Last106,Female,1998-02-27,2020-05-16,2020-07-15,Item_40,4,67.39149534861106,Monthly,3
106,Customer106,Last106,Female,1998-02-27,2020-05-16,2021-06-24,Item_7,2,196.13287585643786,Monthly,4
107,Customer107,Last107,Female,2018-01-18,2021-10-28,2020-01-23,Item_27,4,44.77293440459816,Weekly,2
107,Customer107,Last107,Female,2018-01-18,2021-10-28,2021-10-12,Item_8,1,160.85804610992116,Weekly,3
108,Customer108,Last108,Female,1998-07-31,2020-03-19,2020-07-19,Item_42,3,98.27373336080393,Weekly,1
108,Customer108,Last108,Female,1998-07-31,2020-03-19,2020-05-26,Item_7,4,26.53740289165514,Weekly,3
108,Customer108,Last108,Female,1998-07-31,2020-03-19,2020-05-06,Item_49,1,166.77511722645372,Weekly,1
109,Customer109,Last109,Female,2016-02-13,2021-07-16,2021-03-05,Item_22,1,111.12654787699684,Weekly,2
109,Customer109,Last109,Female,2016-02-13,2021-07-16,2020-08-08,Item_8,2,10.490962820546653,Monthly,3
109,Customer109,Last109,Female,2016-02-13,2021-07-16,2020-07-07,Item_15,2,109.8458781740416,Monthly,3
109,Customer109,Last109,Female,2016-02-13,2021-07-16,2020-05-25,Item_26,1,84.55480709041015,Daily,1
109,Customer109,Last109,Female,2016-02-13,2021-07-16,2021-03-09,Item_8,4,38.79818060165798,Daily,1
109,Customer109,Last109,Female,2016-02-13,2021-07-16,2021-03-03,Item_26,4,51.05718610520842,Monthly,5
109,Customer109,Last109,Female,2016-02-13,2021-07-16,2020-04-13,Item_20,2,161.68539576262236,Monthly,3
109,Customer109,Last109,Female,2016-02-13,2021-07-16,2021-03-06,Item_16,3,126.55989634144349,Daily,4
110,Customer110,Last110,Male,2002-11-30,2020-07-19,2020-11-05,Item_11,3,158.5401626705556,Weekly,2
110,Customer110,Last110,Male,2002-11-30,2020-07-19,2020-05-05,Item_14,3,51.269728561330005,Daily,4
111,Customer111,Last111,Female,1994-06-02,2021-08-19,2021-10-07,Item_4,3,54.56664573361745,Monthly,4
111,Customer111,Last111,Female,1994-06-02,2021-08-19,2020-05-27,Item_33,1,141.40743055817066,Weekly,4
111,Customer111,Last111,Female,1994-06-02,2021-08-19,2020-09-14,Item_39,1,182.78413648159528,Monthly,1
111,Customer111,Last111,Female,1994-06-02,2021-08-19,2020-03-18,Item_42,1,77.63494102102202,Monthly,2
111,Customer111,Last111,Female,1994-06-02,2021-08-19,2020-02-25,Item_19,3,95.82239565401972,Weekly,2
111,Customer111,Last111,Female,1994-06-02,2021-08-19,2020-01-30,Item_26,2,85.50246419221014,Weekly,5
111,Customer111,Last111,Female,1994-06-02,2021-08-19,2020-03-18,Item_14,2,93.80371006764891,Daily,3
112,Customer112,Last112,Male,2016-08-29,2020-03-13,2021-11-16,Item_42,2,107.39688898910298,Monthly,5
112,Customer112,Last112,Male,2016-08-29,2020-03-13,2021-11-13,Item_13,4,57.98027859432966,Weekly,2
112,Customer112,Last112,Male,2016-08-29,2020-03-13,2020-08-02,Item_35,4,13.360683826518873,Weekly,3
112,Customer112,Last112,Male,2016-08-29,2020-03-13,2021-05-28,Item_11,1,49.86997902271779,Weekly,2
112,Customer112,Last112,Male,2016-08-29,2020-03-13,2020-10-05,Item_32,3,165.87172641530492,Monthly,1
113,Customer113,Last113,Female,1996-03-31,2020-11-02,2021-05-12,Item_20,1,17.824864103061618,Daily,1
113,Customer113,Last113,Female,1996-03-31,2020-11-02,2020-03-26,Item_37,4,66.77881840408963,Weekly,4
113,Customer113,Last113,Female,1996-03-31,2020-11-02,2020-06-25,Item_22,4,189.99658789989735,Daily,3
113,Customer113,Last113,Female,1996-03-31,2020-11-02,2021-05-21,Item_22,1,102.03570503906772,Monthly,5
113,Customer113,Last113,Female,1996-03-31,2020-11-02,2020-10-15,Item_12,1,23.135229375457694,Daily,4
113,Customer113,Last113,Female,1996-03-31,2020-11-02,2021-10-05,Item_33,1,95.26773902796658,Monthly,1
113,Customer113,Last113,Female,1996-03-31,2020-11-02,2020-05-19,Item_34,2,106.16043542088266,Daily,5
113,Customer113,Last113,Female,1996-03-31,2020-11-02,2021-03-12,Item_30,4,62.772998512359614,Weekly,5
113,Customer113,Last113,Female,1996-03-31,2020-11-02,2020-07-07,Item_28,3,158.93010858585802,Daily,2
113,Customer113,Last113,Female,1996-03-31,2020-11-02,2020-02-25,Item_36,2,44.450663185846,Monthly,2
113,Customer113,Last113,Female,1996-03-31,2020-11-02,2021-03-08,Item_1,4,86.75579650204416,Monthly,1
113,Customer113,Last113,Female,1996-03-31,2020-11-02,2020-07-13,Item_25,1,27.866859842510607,Monthly,3
113,Customer113,Last113,Female,1996-03-31,2020-11-02,2021-03-12,Item_38,1,194.9569040954729,Daily,2
113,Customer113,Last113,Female,1996-03-31,2020-11-02,2020-11-19,Item_32,3,182.01837611279535,Weekly,1
114,Customer114,Last114,Female,2012-08-29,2021-09-21,2020-04-10,Item_29,2,72.3924332981654,Weekly,3
114,Customer114,Last114,Female,2012-08-29,2021-09-21,2021-03-16,Item_9,1,115.76104100797627,Daily,2
114,Customer114,Last114,Female,2012-08-29,2021-09-21,2020-01-17,Item_29,2,71.28031579081889,Monthly,5
115,Customer115,Last115,Male,2001-05-18,2021-10-05,2021-01-11,Item_7,4,194.8885721333658,Daily,4
115,Customer115,Last115,Male,2001-05-18,2021-10-05,2020-01-10,Item_28,1,23.543251310481143,Weekly,3
115,Customer115,Last115,Male,2001-05-18,2021-10-05,2021-07-21,Item_41,2,111.17142658629098,Daily,5
115,Customer115,Last115,Male,2001-05-18,2021-10-05,2020-07-20,Item_38,2,102.79488471233853,Weekly,3
115,Customer115,Last115,Male,2001-05-18,2021-10-05,2020-03-07,Item_14,1,181.7435327494712,Daily,4
115,Customer115,Last115,Male,2001-05-18,2021-10-05,2021-02-12,Item_28,1,65.21163636320748,Weekly,4
115,Customer115,Last115,Male,2001-05-18,2021-10-05,2020-08-20,Item_4,3,175.70578300427053,Daily,5
116,Customer116,Last116,Female,2016-03-28,2021-01-11,2021-01-01,Item_17,1,13.4898510187026,Monthly,1
116,Customer116,Last116,Female,2016-03-28,2021-01-11,2021-07-08,Item_15,2,134.11997365509274,Weekly,1
116,Customer116,Last116,Female,2016-03-28,2021-01-11,2021-06-11,Item_6,4,93.98463101874293,Monthly,2
116,Customer116,Last116,Female,2016-03-28,2021-01-11,2020-08-28,Item_43,1,27.19152210453964,Monthly,1
116,Customer116,Last116,Female,2016-03-28,2021-01-11,2021-03-18,Item_29,3,131.21718910072656,Weekly,3
117,Customer117,Last117,Male,1992-02-16,2021-09-10,2021-04-01,Item_38,1,124.11581308378486,Daily,5
117,Customer117,Last117,Male,1992-02-16,2021-09-10,2020-01-20,Item_7,4,99.8494734703046,Daily,2
117,Customer117,Last117,Male,1992-02-16,2021-09-10,2020-08-21,Item_42,2,147.65820176573743,Monthly,4
117,Customer117,Last117,Male,1992-02-16,2021-09-10,2021-03-19,Item_33,4,130.30602894255816,Weekly,4
117,Customer117,Last117,Male,1992-02-16,2021-09-10,2020-10-18,Item_32,2,23.055438178470876,Monthly,2
117,Customer117,Last117,Male,1992-02-16,2021-09-10,2020-08-20,Item_39,3,127.13494811006586,Monthly,1
117,Customer117,Last117,Male,1992-02-16,2021-09-10,2020-08-10,Item_23,4,104.24908934917845,Daily,5
117,Customer117,Last117,Male,1992-02-16,2021-09-10,2020-06-21,Item_45,4,101.02331198963672,Weekly,2
118,Customer118,Last118,Female,2012-05-16,2021-05-05,2020-09-23,Item_5,2,195.7186133998093,Monthly,1
118,Customer118,Last118,Female,2012-05-16,2021-05-05,2020-09-02,Item_34,4,138.40983656660143,Daily,4
118,Customer118,Last118,Female,2012-05-16,2021-05-05,2020-05-31,Item_48,4,59.53552698478414,Monthly,2
118,Customer118,Last118,Female,2012-05-16,2021-05-05,2020-10-24,Item_5,3,18.3097689171942,Daily,1
118,Customer118,Last118,Female,2012-05-16,2021-05-05,2020-05-29,Item_43,2,92.42209732840664,Weekly,3
118,Customer118,Last118,Female,2012-05-16,2021-05-05,2020-05-08,Item_49,1,102.45355582631309,Monthly,3
118,Customer118,Last118,Female,2012-05-16,2021-05-05,2020-03-13,Item_32,3,34.95638754753227,Weekly,3
118,Customer118,Last118,Female,2012-05-16,2021-05-05,2021-05-09,Item_23,4,82.0151539816285,Monthly,5
118,Customer118,Last118,Female,2012-05-16,2021-05-05,2021-03-02,Item_20,3,31.459209598122975,Weekly,4
119,Customer119,Last119,Female,2004-03-08,2021-04-12,2020-03-22,Item_8,2,120.22132364213893,Monthly,4
119,Customer119,Last119,Female,2004-03-08,2021-04-12,2020-10-28,Item_21,3,119.66282882463452,Daily,3
119,Customer119,Last119,Female,2004-03-08,2021-04-12,2020-08-04,Item_12,4,153.28045926007115,Monthly,5
120,Customer120,Last120,Male,2015-04-02,2021-07-21,2021-03-11,Item_20,2,55.03529285058387,Daily,4
120,Customer120,Last120,Male,2015-04-02,2021-07-21,2021-01-24,Item_10,1,163.81069539600392,Daily,4
120,Customer120,Last120,Male,2015-04-02,2021-07-21,2021-05-09,Item_34,3,52.486742554299134,Weekly,5
120,Customer120,Last120,Male,2015-04-02,2021-07-21,2020-07-06,Item_6,4,13.420016899590848,Daily,5
121,Customer121,Last121,Female,2015-03-12,2020-10-01,2021-03-05,Item_18,2,152.34071142924378,Monthly,1
121,Customer121,Last121,Female,2015-03-12,2020-10-01,2021-06-14,Item_31,4,118.47185535039122,Daily,4
121,Customer121,Last121,Female,2015-03-12,2020-10-01,2020-04-19,Item_39,2,68.6527612409071,Weekly,1
121,Customer121,Last121,Female,2015-03-12,2020-10-01,2020-12-23,Item_23,4,180.4654047832776,Daily,5
122,Customer122,Last122,Male,2013-10-06,2020-10-24,2021-12-07,Item_9,4,130.0829423438795,Daily,4
122,Customer122,Last122,Male,2013-10-06,2020-10-24,2021-01-21,Item_36,2,35.422709893102855,Monthly,3
122,Customer122,Last122,Male,2013-10-06,2020-10-24,2020-09-23,Item_41,4,38.35517781053346,Weekly,4
122,Customer122,Last122,Male,2013-10-06,2020-10-24,2021-08-20,Item_2,2,198.55892609299934,Monthly,2
122,Customer122,Last122,Male,2013-10-06,2020-10-24,2021-01-18,Item_6,1,39.71254283665511,Weekly,4
123,Customer123,Last123,Female,2003-04-17,2020-01-23,2021-01-02,Item_4,4,175.648228004893,Daily,4
123,Customer123,Last123,Female,2003-04-17,2020-01-23,2020-11-19,Item_34,4,171.12301819738627,Weekly,2
123,Customer123,Last123,Female,2003-04-17,2020-01-23,2020-05-06,Item_2,4,124.4076723699714,Daily,4
123,Customer123,Last123,Female,2003-04-17,2020-01-23,2020-02-08,Item_31,3,117.76244818468327,Daily,1
124,Customer124,Last124,Male,2014-01-26,2020-09-21,2020-11-22,Item_22,2,51.90661373524142,Daily,3
124,Customer124,Last124,Male,2014-01-26,2020-09-21,2020-11-16,Item_40,2,136.72458822827238,Monthly,2
124,Customer124,Last124,Male,2014-01-26,2020-09-21,2021-03-22,Item_35,3,58.572549583761734,Monthly,2
124,Customer124,Last124,Male,2014-01-26,2020-09-21,2021-03-01,Item_19,1,27.656537432084086,Daily,2
125,Customer125,Last125,Male,2009-09-12,2021-04-23,2020-05-31,Item_29,3,120.37709011993157,Daily,1
126,Customer126,Last126,Female,2009-05-07,2021-05-16,2020-09-04,Item_21,3,41.15990138800447,Weekly,2
126,Customer126,Last126,Female,2009-05-07,2021-05-16,2021-12-23,Item_39,2,123.43891421018142,Daily,5
126,Customer126,Last126,Female,2009-05-07,2021-05-16,2020-06-21,Item_23,3,177.66729368665895,Monthly,5
126,Customer126,Last126,Female,2009-05-07,2021-05-16,2020-11-27,Item_12,1,19.087855874880038,Weekly,5
126,Customer126,Last126,Female,2009-05-07,2021-05-16,2020-08-30,Item_19,1,129.9224227317742,Weekly,4
126,Customer126,Last126,Female,2009-05-07,2021-05-16,2021-03-22,Item_10,1,189.86121129792537,Weekly,4
126,Customer126,Last126,Female,2009-05-07,2021-05-16,2020-04-09,Item_43,2,58.2552261686847,Daily,5
127,Customer127,Last127,Female,1994-09-23,2021-06-17,2021-12-20,Item_42,2,123.3322402472301,Weekly,4
127,Customer127,Last127,Female,1994-09-23,2021-06-17,2020-01-22,Item_14,3,69.33163934927124,Weekly,5
127,Customer127,Last127,Female,1994-09-23,2021-06-17,2021-09-17,Item_2,3,30.01983145103313,Weekly,5
127,Customer127,Last127,Female,1994-09-23,2021-06-17,2021-04-10,Item_27,1,126.45103056377035,Weekly,1
128,Customer128,Last128,Male,2018-08-25,2020-03-28,2021-06-05,Item_18,3,153.84126084613243,Weekly,1
128,Customer128,Last128,Male,2018-08-25,2020-03-28,2020-03-14,Item_25,4,123.56747739861423,Daily,3
128,Customer128,Last128,Male,2018-08-25,2020-03-28,2021-12-17,Item_37,3,111.36726580694216,Weekly,2
128,Customer128,Last128,Male,2018-08-25,2020-03-28,2021-03-16,Item_39,3,26.825561002415863,Weekly,4
128,Customer128,Last128,Male,2018-08-25,2020-03-28,2020-06-04,Item_31,2,101.18044550249391,Monthly,5
128,Customer128,Last128,Male,2018-08-25,2020-03-28,2021-07-05,Item_17,4,185.87821786733525,Monthly,4
128,Customer128,Last128,Male,2018-08-25,2020-03-28,2021-10-21,Item_5,1,32.76751038335281,Monthly,4
128,Customer128,Last128,Male,2018-08-25,2020-03-28,2021-11-04,Item_6,2,158.71224774138835,Daily,2
129,Customer129,Last129,Female,2014-11-06,2021-01-26,2021-07-22,Item_25,4,147.61420854401825,Daily,2
129,Customer129,Last129,Female,2014-11-06,2021-01-26,2021-05-05,Item_36,1,101.37172797530712,Daily,4
129,Customer129,Last129,Female,2014-11-06,2021-01-26,2021-11-23,Item_39,4,63.93236043564255,Daily,4
129,Customer129,Last129,Female,2014-11-06,2021-01-26,2021-10-08,Item_35,3,28.50474458517491,Monthly,3
129,Customer129,Last129,Female,2014-11-06,2021-01-26,2020-12-13,Item_23,3,131.2125507300343,Weekly,1
129,Customer129,Last129,Female,2014-11-06,2021-01-26,2021-10-17,Item_35,1,13.006007435460663,Monthly,5
129,Customer129,Last129,Female,2014-11-06,2021-01-26,2020-11-13,Item_43,4,112.35217679517743,Weekly,3
130,Customer130,Last130,Female,2017-11-25,2020-12-03,2020-07-20,Item_40,4,127.15487055387007,Monthly,5
130,Customer130,Last130,Female,2017-11-25,2020-12-03,2021-05-04,Item_3,3,115.0702759924721,Monthly,1
130,Customer130,Last130,Female,2017-11-25,2020-12-03,2020-05-20,Item_30,3,93.33537113301229,Daily,1
130,Customer130,Last130,Female,2017-11-25,2020-12-03,2020-11-25,Item_19,3,94.4396960227283,Daily,3
130,Customer130,Last130,Female,2017-11-25,2020-12-03,2021-05-03,Item_19,1,159.39243178384797,Weekly,2
130,Customer130,Last130,Female,2017-11-25,2020-12-03,2020-10-21,Item_16,4,136.1957037560293,Daily,2
130,Customer130,Last130,Female,2017-11-25,2020-12-03,2020-06-05,Item_19,4,174.613437707755,Monthly,2
130,Customer130,Last130,Female,2017-11-25,2020-12-03,2021-08-29,Item_26,1,23.01602725912612,Monthly,5
131,Customer131,Last131,Female,2010-05-02,2021-09-28,2021-03-23,Item_12,1,126.45939322446513,Monthly,4
131,Customer131,Last131,Female,2010-05-02,2021-09-28,2021-05-15,Item_9,3,11.715776784614548,Daily,5
131,Customer131,Last131,Female,2010-05-02,2021-09-28,2020-12-07,Item_18,3,97.76991796748159,Daily,2
131,Customer131,Last131,Female,2010-05-02,2021-09-28,2020-05-30,Item_8,2,147.78525412520423,Daily,2
132,Customer132,Last132,Male,2019-03-10,2021-07-24,2021-06-24,Item_35,3,13.39375957088068,Weekly,3
132,Customer132,Last132,Male,2019-03-10,2021-07-24,2021-10-05,Item_1,2,163.68785771090234,Monthly,3
132,Customer132,Last132,Male,2019-03-10,2021-07-24,2020-04-21,Item_5,3,142.55741922881427,Weekly,3
132,Customer132,Last132,Male,2019-03-10,2021-07-24,2020-05-29,Item_12,3,99.69148249742967,Monthly,4
132,Customer132,Last132,Male,2019-03-10,2021-07-24,2020-02-05,Item_18,4,63.721681019964784,Monthly,2
132,Customer132,Last132,Male,2019-03-10,2021-07-24,2021-02-02,Item_3,4,53.00678392488233,Daily,4
133,Customer133,Last133,Male,1994-06-07,2020-07-13,2020-10-29,Item_42,2,89.5303181085477,Daily,4
133,Customer133,Last133,Male,1994-06-07,2020-07-13,2021-12-02,Item_47,1,152.41364204908876,Weekly,4
133,Customer133,Last133,Male,1994-06-07,2020-07-13,2020-09-06,Item_28,1,142.12897318233013,Daily,5
133,Customer133,Last133,Male,1994-06-07,2020-07-13,2021-09-03,Item_4,3,121.30392773466137,Daily,5
133,Customer133,Last133,Male,1994-06-07,2020-07-13,2020-03-18,Item_5,4,34.31775962138141,Daily,2
133,Customer133,Last133,Male,1994-06-07,2020-07-13,2021-10-23,Item_29,2,177.1661636508221,Daily,2
134,Customer134,Last134,Male,2010-12-28,2020-06-10,2021-03-30,Item_6,2,92.31688230461457,Daily,4
134,Customer134,Last134,Male,2010-12-28,2020-06-10,2021-11-10,Item_27,4,90.61640831812875,Daily,2
134,Customer134,Last134,Male,2010-12-28,2020-06-10,2020-06-16,Item_19,4,27.455468664908494,Daily,4
134,Customer134,Last134,Male,2010-12-28,2020-06-10,2021-03-16,Item_30,3,49.853060059899455,Daily,1
134,Customer134,Last134,Male,2010-12-28,2020-06-10,2020-02-25,Item_28,2,139.5172016563078,Daily,3
135,Customer135,Last135,Male,2019-02-18,2021-09-26,2020-03-03,Item_12,4,121.08743308409186,Daily,2
135,Customer135,Last135,Male,2019-02-18,2021-09-26,2020-11-10,Item_22,3,100.57214025782024,Monthly,4
135,Customer135,Last135,Male,2019-02-18,2021-09-26,2020-12-31,Item_3,4,36.8428293623461,Weekly,1
136,Customer136,Last136,Male,2009-04-28,2021-11-09,2020-03-24,Item_17,3,29.628701853562976,Weekly,2
136,Customer136,Last136,Male,2009-04-28,2021-11-09,2020-08-19,Item_48,3,173.3173940129197,Weekly,4
136,Customer136,Last136,Male,2009-04-28,2021-11-09,2021-05-06,Item_9,3,59.102007855445436,Daily,3
136,Customer136,Last136,Male,2009-04-28,2021-11-09,2021-09-24,Item_28,2,181.24624204718327,Weekly,1
137,Customer137,Last137,Male,1996-02-13,2021-12-02,2021-09-22,Item_6,3,23.759091707804885,Weekly,1
137,Customer137,Last137,Male,1996-02-13,2021-12-02,2021-05-09,Item_5,1,132.089434099966,Weekly,3
137,Customer137,Last137,Male,1996-02-13,2021-12-02,2020-10-13,Item_18,2,53.74677200129529,Weekly,5
137,Customer137,Last137,Male,1996-02-13,2021-12-02,2020-11-03,Item_33,3,132.75712345787653,Daily,2
137,Customer137,Last137,Male,1996-02-13,2021-12-02,2020-04-06,Item_38,3,33.262440688198794,Weekly,3
137,Customer137,Last137,Male,1996-02-13,2021-12-02,2020-05-29,Item_43,4,90.07436790005701,Monthly,3
138,Customer138,Last138,Male,1996-12-29,2021-10-31,2020-06-15,Item_8,2,130.6424086622963,Daily,1
138,Customer138,Last138,Male,1996-12-29,2021-10-31,2021-11-29,Item_47,2,119.28103659435874,Weekly,3
138,Customer138,Last138,Male,1996-12-29,2021-10-31,2020-08-07,Item_7,2,186.62721534638,Daily,5
138,Customer138,Last138,Male,1996-12-29,2021-10-31,2020-11-19,Item_24,3,63.661870750437224,Daily,3
138,Customer138,Last138,Male,1996-12-29,2021-10-31,2021-06-07,Item_20,2,24.64482227077753,Monthly,1
139,Customer139,Last139,Male,1995-11-30,2021-12-17,2021-06-22,Item_36,3,103.72260088892192,Daily,5
139,Customer139,Last139,Male,1995-11-30,2021-12-17,2020-04-09,Item_41,3,15.911963984297959,Weekly,1
140,Customer140,Last140,Male,1995-01-31,2021-03-09,2020-12-15,Item_24,1,122.65449596803855,Monthly,2
140,Customer140,Last140,Male,1995-01-31,2021-03-09,2020-11-14,Item_44,3,49.175371258501016,Daily,5
140,Customer140,Last140,Male,1995-01-31,2021-03-09,2021-04-23,Item_42,2,156.0339629098166,Monthly,3
140,Customer140,Last140,Male,1995-01-31,2021-03-09,2020-09-17,Item_33,1,102.07430153358429,Weekly,2
140,Customer140,Last140,Male,1995-01-31,2021-03-09,2021-12-26,Item_38,1,51.95249965927144,Daily,1
140,Customer140,Last140,Male,1995-01-31,2021-03-09,2020-05-26,Item_17,3,150.5375471380851,Weekly,1
141,Customer141,Last141,Female,2011-02-10,2020-06-05,2020-07-04,Item_1,2,63.14367230958105,Monthly,1
141,Customer141,Last141,Female,2011-02-10,2020-06-05,2021-01-21,Item_17,4,79.3116616374606,Monthly,3
141,Customer141,Last141,Female,2011-02-10,2020-06-05,2021-07-10,Item_1,1,18.10030976453622,Daily,1
141,Customer141,Last141,Female,2011-02-10,2020-06-05,2020-01-04,Item_50,2,94.22188661428747,Daily,2
141,Customer141,Last141,Female,2011-02-10,2020-06-05,2021-10-09,Item_33,3,148.3099635788412,Daily,5
142,Customer142,Last142,Male,2015-04-12,2021-12-27,2021-08-29,Item_16,2,19.82239907589012,Weekly,2
142,Customer142,Last142,Male,2015-04-12,2021-12-27,2021-05-29,Item_8,1,180.37571506962325,Daily,2
142,Customer142,Last142,Male,2015-04-12,2021-12-27,2020-08-16,Item_39,2,57.230248965838996,Daily,3
142,Customer142,Last142,Male,2015-04-12,2021-12-27,2020-03-09,Item_20,2,33.25158389178381,Daily,4
142,Customer142,Last142,Male,2015-04-12,2021-12-27,2021-07-03,Item_49,3,119.67744884603648,Monthly,2
143,Customer143,Last143,Female,2006-04-13,2020-07-21,2021-01-29,Item_33,1,65.8919149352608,Monthly,4
143,Customer143,Last143,Female,2006-04-13,2020-07-21,2020-06-28,Item_1,3,191.3854057063284,Weekly,2
143,Customer143,Last143,Female,2006-04-13,2020-07-21,2021-01-04,Item_49,4,102.34294556573259,Daily,5
143,Customer143,Last143,Female,2006-04-13,2020-07-21,2021-10-16,Item_6,4,180.781003754247,Daily,3
144,Customer144,Last144,Female,2011-05-09,2021-11-17,2021-06-09,Item_45,3,25.49003301496107,Daily,1
144,Customer144,Last144,Female,2011-05-09,2021-11-17,2020-03-05,Item_29,3,130.18270131299818,Monthly,1
144,Customer144,Last144,Female,2011-05-09,2021-11-17,2021-08-23,Item_32,4,91.86379739222633,Monthly,5
144,Customer144,Last144,Female,2011-05-09,2021-11-17,2021-04-02,Item_18,1,182.11930990967446,Weekly,5
144,Customer144,Last144,Female,2011-05-09,2021-11-17,2020-09-24,Item_18,4,79.72165504891213,Monthly,4
144,Customer144,Last144,Female,2011-05-09,2021-11-17,2020-05-21,Item_46,2,139.22506690965577,Weekly,1
144,Customer144,Last144,Female,2011-05-09,2021-11-17,2021-08-03,Item_18,1,127.42981811456534,Weekly,1
144,Customer144,Last144,Female,2011-05-09,2021-11-17,2020-02-14,Item_24,3,86.91170152618797,Monthly,5
144,Customer144,Last144,Female,2011-05-09,2021-11-17,2020-12-05,Item_21,4,123.72099938002947,Monthly,5
144,Customer144,Last144,Female,2011-05-09,2021-11-17,2020-07-05,Item_8,1,85.77884564370859,Daily,2
145,Customer145,Last145,Female,2001-12-30,2020-07-18,2021-12-23,Item_45,3,92.39451345171389,Daily,3
145,Customer145,Last145,Female,2001-12-30,2020-07-18,2020-12-18,Item_29,3,85.50200780823619,Weekly,3
145,Customer145,Last145,Female,2001-12-30,2020-07-18,2020-03-28,Item_18,4,137.57068721081674,Monthly,5
145,Customer145,Last145,Female,2001-12-30,2020-07-18,2021-06-02,Item_25,1,129.5667731420399,Daily,3
145,Customer145,Last145,Female,2001-12-30,2020-07-18,2021-09-08,Item_12,2,29.40841063493224,Weekly,3
145,Customer145,Last145,Female,2001-12-30,2020-07-18,2020-04-12,Item_30,4,153.10559382354654,Daily,3
145,Customer145,Last145,Female,2001-12-30,2020-07-18,2020-09-22,Item_3,4,83.22141777899874,Weekly,4
145,Customer145,Last145,Female,2001-12-30,2020-07-18,2021-05-10,Item_42,2,196.5741461847676,Daily,4
145,Customer145,Last145,Female,2001-12-30,2020-07-18,2021-01-26,Item_35,2,20.6658596490799,Monthly,3
145,Customer145,Last145,Female,2001-12-30,2020-07-18,2021-08-09,Item_36,3,116.01634036870158,Daily,5
146,Customer146,Last146,Male,2005-06-04,2021-11-14,2020-04-16,Item_48,1,77.77909007760032,Weekly,5
146,Customer146,Last146,Male,2005-06-04,2021-11-14,2020-12-30,Item_48,1,139.38521717526646,Weekly,4
146,Customer146,Last146,Male,2005-06-04,2021-11-14,2021-02-13,Item_21,2,71.22094565447938,Weekly,5
146,Customer146,Last146,Male,2005-06-04,2021-11-14,2021-11-08,Item_10,1,116.02804177830373,Monthly,5
146,Customer146,Last146,Male,2005-06-04,2021-11-14,2021-09-26,Item_26,3,80.66720690420432,Daily,5
146,Customer146,Last146,Male,2005-06-04,2021-11-14,2021-01-30,Item_21,4,176.67549686081807,Daily,3
147,Customer147,Last147,Male,2001-09-24,2021-11-07,2020-08-13,Item_49,2,17.743280157569824,Daily,4
